date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
15-06-1990,West Germany,United Arab Emirates,West Germany,Lothar Matthäus,,47,FALSE,FALSE
15-06-1990,West Germany,United Arab Emirates,West Germany,Uwe Bein,,58,FALSE,FALSE
15-06-1990,West Germany,United Arab Emirates,West Germany,Rudi Völler,,75,FALSE,FALSE
16-06-1990,Brazil,Costa Rica,Brazil,not applicable Müller,,33,FALSE,FALSE
16-06-1990,Sweden,Scotland,Scotland,Stuart McCall,,11,FALSE,FALSE
16-06-1990,Sweden,Scotland,Scotland,Mo Johnston,,81,FALSE,TRUE
16-06-1990,Sweden,Scotland,Sweden,Glenn Strömberg,,86,FALSE,FALSE
17-06-1990,Belgium,Uruguay,Belgium,Leo Clijsters,,15,FALSE,FALSE
17-06-1990,Belgium,Uruguay,Belgium,Enzo Scifo,,24,FALSE,FALSE
17-06-1990,Belgium,Uruguay,Belgium,Jan Ceulemans,,47,FALSE,FALSE
17-06-1990,Belgium,Uruguay,Uruguay,Pablo Bengoechea,,73,FALSE,FALSE
17-06-1990,South Korea,Spain,Spain,not applicable Míchel,,23,FALSE,FALSE
17-06-1990,South Korea,Spain,South Korea,Kwan Hwangbo,,43,FALSE,FALSE
17-06-1990,South Korea,Spain,Spain,not applicable Míchel,,61,FALSE,FALSE
17-06-1990,South Korea,Spain,Spain,not applicable Míchel,,81,FALSE,FALSE
18-06-1990,Argentina,Romania,Argentina,Pedro Monzón,,62,FALSE,FALSE
18-06-1990,Argentina,Romania,Romania,Gabi Balint,,68,FALSE,FALSE
18-06-1990,Cameroon,Soviet Union,Soviet Union,Oleh Protasov,,20,FALSE,FALSE
18-06-1990,Cameroon,Soviet Union,Soviet Union,Andrei Zygmantovich,,29,FALSE,FALSE
18-06-1990,Cameroon,Soviet Union,Soviet Union,Oleksandr Zavarov,,52,FALSE,FALSE
18-06-1990,Cameroon,Soviet Union,Soviet Union,Igor Dobrovolski,,63,FALSE,FALSE
19-06-1990,West Germany,Colombia,West Germany,Pierre Littbarski,,88,FALSE,FALSE
19-06-1990,West Germany,Colombia,Colombia,Freddy Rincón,,93,FALSE,FALSE
19-06-1990,Yugoslavia,United Arab Emirates,Yugoslavia,Safet Sušić,,5,FALSE,FALSE
19-06-1990,Yugoslavia,United Arab Emirates,Yugoslavia,Darko Pančev,,9,FALSE,FALSE
19-06-1990,Yugoslavia,United Arab Emirates,United Arab Emirates,Ali Thani Jumaa,,22,FALSE,FALSE
19-06-1990,Yugoslavia,United Arab Emirates,Yugoslavia,Darko Pančev,,46,FALSE,FALSE
19-06-1990,Yugoslavia,United Arab Emirates,Yugoslavia,Robert Prosinečki,,93,FALSE,FALSE
19-06-1990,Austria,United States,Austria,Andreas Ogris,,49,FALSE,FALSE
19-06-1990,Austria,United States,Austria,Gerhard Rodax,,63,FALSE,FALSE
19-06-1990,Austria,United States,United States,Bruce Murray,,83,FALSE,FALSE
19-06-1990,Italy,Czechoslovakia,Italy,Salvatore Schillaci,,9,FALSE,FALSE
19-06-1990,Italy,Czechoslovakia,Italy,Roberto Baggio,,78,FALSE,FALSE
20-06-1990,Brazil,Scotland,Brazil,not applicable Müller,,81,FALSE,FALSE
20-06-1990,Sweden,Costa Rica,Sweden,Johnny Ekström,,32,FALSE,FALSE
20-06-1990,Sweden,Costa Rica,Costa Rica,Róger Flores,,75,FALSE,FALSE
20-06-1990,Sweden,Costa Rica,Costa Rica,Hernán Medford,,87,FALSE,FALSE
21-06-1990,Belgium,Spain,Spain,not applicable Míchel,,26,FALSE,TRUE
21-06-1990,Belgium,Spain,Belgium,Patrick Vervoort,,29,FALSE,FALSE
21-06-1990,Belgium,Spain,Spain,Alberto Górriz,,38,FALSE,FALSE
21-06-1990,South Korea,Uruguay,Uruguay,Daniel Fonseca,,91,FALSE,FALSE
21-06-1990,England,Egypt,England,Mark Wright,,58,FALSE,FALSE
21-06-1990,Republic of Ireland,Netherlands,Netherlands,Ruud Gullit,,11,FALSE,FALSE
21-06-1990,Republic of Ireland,Netherlands,Republic of Ireland,Niall Quinn,,71,FALSE,FALSE
23-06-1990,Cameroon,Colombia,Cameroon,Roger Milla,,106,FALSE,FALSE
23-06-1990,Cameroon,Colombia,Cameroon,Roger Milla,,108,FALSE,FALSE
23-06-1990,Cameroon,Colombia,Colombia,Bernardo Redín,,115,FALSE,FALSE
23-06-1990,Czechoslovakia,Costa Rica,Czechoslovakia,Tomáš Skuhravý,,12,FALSE,FALSE
23-06-1990,Czechoslovakia,Costa Rica,Costa Rica,Rónald González Brenes,,55,FALSE,FALSE
23-06-1990,Czechoslovakia,Costa Rica,Czechoslovakia,Tomáš Skuhravý,,63,FALSE,FALSE
23-06-1990,Czechoslovakia,Costa Rica,Czechoslovakia,Luboš Kubík,,76,FALSE,FALSE
23-06-1990,Czechoslovakia,Costa Rica,Czechoslovakia,Tomáš Skuhravý,,82,FALSE,FALSE
24-06-1990,Brazil,Argentina,Argentina,Claudio Caniggia,,81,FALSE,FALSE
24-06-1990,West Germany,Netherlands,West Germany,Jürgen Klinsmann,,51,FALSE,FALSE
24-06-1990,West Germany,Netherlands,West Germany,Andreas Brehme,,85,FALSE,FALSE
24-06-1990,West Germany,Netherlands,Netherlands,Ronald Koeman,,89,FALSE,TRUE
25-06-1990,Italy,Uruguay,Italy,Salvatore Schillaci,,65,FALSE,FALSE
25-06-1990,Italy,Uruguay,Italy,Aldo Serena,,83,FALSE,FALSE
26-06-1990,Spain,Yugoslavia,Yugoslavia,Dragan Stojković,,78,FALSE,FALSE
26-06-1990,Spain,Yugoslavia,Spain,Julio Salinas,,84,FALSE,FALSE
26-06-1990,Spain,Yugoslavia,Yugoslavia,Dragan Stojković,,93,FALSE,FALSE
26-06-1990,England,Belgium,England,David Platt,,119,FALSE,FALSE
30-06-1990,Republic of Ireland,Italy,Italy,Salvatore Schillaci,,38,FALSE,FALSE
01-07-1990,Czechoslovakia,West Germany,West Germany,Lothar Matthäus,,25,FALSE,TRUE
01-07-1990,Cameroon,England,England,David Platt,,25,FALSE,FALSE
01-07-1990,Cameroon,England,Cameroon,Emmanuel Kundé,,61,FALSE,TRUE
01-07-1990,Cameroon,England,Cameroon,Eugène Ekéké,,65,FALSE,FALSE
01-07-1990,Cameroon,England,England,Gary Lineker,,83,FALSE,TRUE
01-07-1990,Cameroon,England,England,Gary Lineker,,105,FALSE,TRUE
03-07-1990,Argentina,Italy,Italy,Salvatore Schillaci,,17,FALSE,FALSE
03-07-1990,Argentina,Italy,Argentina,Claudio Caniggia,,67,FALSE,FALSE
04-07-1990,West Germany,England,West Germany,Andreas Brehme,,60,FALSE,FALSE
04-07-1990,West Germany,England,England,Gary Lineker,,80,FALSE,FALSE
07-07-1990,Italy,England,Italy,Roberto Baggio,,71,FALSE,FALSE
07-07-1990,Italy,England,England,David Platt,,81,FALSE,FALSE
07-07-1990,Italy,England,Italy,Salvatore Schillaci,,86,FALSE,TRUE
08-07-1990,West Germany,Argentina,West Germany,Andreas Brehme,,85,FALSE,TRUE
17-06-1994,Germany,Bolivia,Germany,Jürgen Klinsmann,,61,FALSE,FALSE
17-06-1994,Spain,South Korea,Spain,Julio Salinas,,51,FALSE,FALSE
17-06-1994,Spain,South Korea,Spain,Andoni Goikoetxea,,55,FALSE,FALSE
17-06-1994,Spain,South Korea,South Korea,Myung-bo Hong,,85,FALSE,FALSE
17-06-1994,Spain,South Korea,South Korea,Jung-won Seo,,90,FALSE,FALSE
18-06-1994,United States,Switzerland,Switzerland,Georges Bregy,,39,FALSE,FALSE
18-06-1994,United States,Switzerland,United States,Eric Wynalda,,44,FALSE,FALSE
18-06-1994,Italy,Republic of Ireland,Republic of Ireland,Ray Houghton,,11,FALSE,FALSE
18-06-1994,Colombia,Romania,Romania,Florin Răducioiu,,15,FALSE,FALSE
18-06-1994,Colombia,Romania,Romania,Gheorghe Hagi,,34,FALSE,FALSE
18-06-1994,Colombia,Romania,Colombia,Adolfo Valencia,,43,FALSE,FALSE
18-06-1994,Colombia,Romania,Romania,Florin Răducioiu,,89,FALSE,FALSE
19-06-1994,Belgium,Morocco,Belgium,Marc Degryse,,11,FALSE,FALSE
19-06-1994,Norway,Mexico,Norway,Kjetil Rekdal,,84,FALSE,FALSE
19-06-1994,Cameroon,Sweden,Sweden,Roger Ljung,,8,FALSE,FALSE
19-06-1994,Cameroon,Sweden,Cameroon,David Embé,,31,FALSE,FALSE
19-06-1994,Cameroon,Sweden,Cameroon,François Omam-Biyik,,47,FALSE,FALSE
19-06-1994,Cameroon,Sweden,Sweden,Martin Dahlin,,75,FALSE,FALSE
20-06-1994,Brazil,Russia,Brazil,not applicable Romário,,26,FALSE,FALSE
20-06-1994,Brazil,Russia,Brazil,not applicable Raí,,52,FALSE,TRUE
20-06-1994,Netherlands,Saudi Arabia,Saudi Arabia,Fuad Anwar,,18,FALSE,FALSE
20-06-1994,Netherlands,Saudi Arabia,Netherlands,Wim Jonk,,50,FALSE,FALSE
20-06-1994,Netherlands,Saudi Arabia,Netherlands,Gaston Taument,,86,FALSE,FALSE
21-06-1994,Argentina,Greece,Argentina,Gabriel Batistuta,,2,FALSE,FALSE
21-06-1994,Argentina,Greece,Argentina,Gabriel Batistuta,,44,FALSE,FALSE
21-06-1994,Argentina,Greece,Argentina,Diego Maradona,,60,FALSE,FALSE
21-06-1994,Argentina,Greece,Argentina,Gabriel Batistuta,,90,FALSE,TRUE
21-06-1994,Germany,Spain,Spain,Andoni Goikoetxea,,14,FALSE,FALSE
21-06-1994,Germany,Spain,Germany,Jürgen Klinsmann,,48,FALSE,FALSE
21-06-1994,Nigeria,Bulgaria,Nigeria,Rashidi Yekini,,21,FALSE,FALSE
21-06-1994,Nigeria,Bulgaria,Nigeria,Daniel Amokachi,,43,FALSE,FALSE
21-06-1994,Nigeria,Bulgaria,Nigeria,Emmanuel Amunike,,55,FALSE,FALSE
22-06-1994,Romania,Switzerland,Switzerland,Alain Sutter,,16,FALSE,FALSE
22-06-1994,Romania,Switzerland,Romania,Gheorghe Hagi,,35,FALSE,FALSE
22-06-1994,Romania,Switzerland,Switzerland,Stéphane Chapuisat,,52,FALSE,FALSE
22-06-1994,Romania,Switzerland,Switzerland,Adrian Knup,,65,FALSE,FALSE
22-06-1994,Romania,Switzerland,Switzerland,Adrian Knup,,72,FALSE,FALSE
22-06-1994,United States,Colombia,United States,Andrés Escobar,,35,TRUE,FALSE
22-06-1994,United States,Colombia,United States,Earnie Stewart,,52,FALSE,FALSE
22-06-1994,United States,Colombia,Colombia,Adolfo Valencia,,90,FALSE,FALSE
23-06-1994,Italy,Norway,Italy,Dino Baggio,,69,FALSE,FALSE
24-06-1994,Mexico,Republic of Ireland,Mexico,Luis García Postigo,,42,FALSE,FALSE
24-06-1994,Mexico,Republic of Ireland,Mexico,Luis García Postigo,,65,FALSE,FALSE
24-06-1994,Mexico,Republic of Ireland,Republic of Ireland,John Aldridge,,84,FALSE,FALSE
24-06-1994,Brazil,Cameroon,Brazil,not applicable Romário,,39,FALSE,FALSE
24-06-1994,Brazil,Cameroon,Brazil,Márcio Santos,,66,FALSE,FALSE
24-06-1994,Brazil,Cameroon,Brazil,not applicable Bebeto,,73,FALSE,FALSE
24-06-1994,Sweden,Russia,Russia,Oleg Salenko,,4,FALSE,TRUE
24-06-1994,Sweden,Russia,Sweden,Tomas Brolin,,39,FALSE,TRUE
24-06-1994,Sweden,Russia,Sweden,Martin Dahlin,,60,FALSE,FALSE
24-06-1994,Sweden,Russia,Sweden,Martin Dahlin,,82,FALSE,FALSE
25-06-1994,Belgium,Netherlands,Belgium,Philippe Albert,,65,FALSE,FALSE
25-06-1994,Saudi Arabia,Morocco,Saudi Arabia,Sami Al-Jaber,,7,FALSE,TRUE
25-06-1994,Saudi Arabia,Morocco,Morocco,Mohammed Chaouch,,26,FALSE,FALSE
25-06-1994,Saudi Arabia,Morocco,Saudi Arabia,Fuad Anwar,,45,FALSE,FALSE
25-06-1994,Argentina,Nigeria,Nigeria,Samson Siasia,,8,FALSE,FALSE
25-06-1994,Argentina,Nigeria,Argentina,Claudio Caniggia,,21,FALSE,FALSE
25-06-1994,Argentina,Nigeria,Argentina,Claudio Caniggia,,28,FALSE,FALSE
26-06-1994,Bulgaria,Greece,Bulgaria,Hristo Stoichkov,,5,FALSE,TRUE
26-06-1994,Bulgaria,Greece,Bulgaria,Hristo Stoichkov,,55,FALSE,TRUE
26-06-1994,Bulgaria,Greece,Bulgaria,Yordan Letchkov,,65,FALSE,FALSE
26-06-1994,Bulgaria,Greece,Bulgaria,Daniel Borimirov,,90,FALSE,FALSE
26-06-1994,Switzerland,Colombia,Colombia,Hermán Gaviria,,44,FALSE,FALSE
26-06-1994,Switzerland,Colombia,Colombia,John Harold Lozano,,90,FALSE,FALSE
26-06-1994,United States,Romania,Romania,Dan Petrescu,,18,FALSE,FALSE
27-06-1994,Bolivia,Spain,Spain,Josep Guardiola,,19,FALSE,TRUE
27-06-1994,Bolivia,Spain,Spain,José Luis Caminero,,66,FALSE,FALSE
27-06-1994,Bolivia,Spain,Bolivia,Erwin Sánchez,,67,FALSE,FALSE
27-06-1994,Bolivia,Spain,Spain,José Luis Caminero,,70,FALSE,FALSE
27-06-1994,Germany,South Korea,Germany,Jürgen Klinsmann,,12,FALSE,FALSE
27-06-1994,Germany,South Korea,Germany,Karl-Heinz Riedle,,20,FALSE,FALSE
27-06-1994,Germany,South Korea,Germany,Jürgen Klinsmann,,37,FALSE,FALSE
27-06-1994,Germany,South Korea,South Korea,Sun-hong Hwang,,52,FALSE,FALSE
27-06-1994,Germany,South Korea,South Korea,Myung-bo Hong,,63,FALSE,FALSE
28-06-1994,Italy,Mexico,Italy,Daniele Massaro,,48,FALSE,FALSE
28-06-1994,Italy,Mexico,Mexico,Marcelino Bernal,,57,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Oleg Salenko,,15,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Oleg Salenko,,41,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Oleg Salenko,,44,FALSE,TRUE
28-06-1994,Russia,Cameroon,Cameroon,Roger Milla,,46,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Oleg Salenko,,72,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Oleg Salenko,,75,FALSE,FALSE
28-06-1994,Russia,Cameroon,Russia,Dmitri Radchenko,,81,FALSE,FALSE
28-06-1994,Brazil,Sweden,Sweden,Kennet Andersson,,23,FALSE,FALSE
28-06-1994,Brazil,Sweden,Brazil,not applicable Romário,,47,FALSE,FALSE
29-06-1994,Belgium,Saudi Arabia,Saudi Arabia,Saeed Al-Owairan,,5,FALSE,FALSE
29-06-1994,Morocco,Netherlands,Netherlands,Dennis Bergkamp,,43,FALSE,FALSE
29-06-1994,Morocco,Netherlands,Morocco,Hassan Nader,,47,FALSE,FALSE
29-06-1994,Morocco,Netherlands,Netherlands,Bryan Roy,,77,FALSE,FALSE
30-06-1994,Argentina,Bulgaria,Bulgaria,Hristo Stoichkov,,61,FALSE,FALSE
30-06-1994,Argentina,Bulgaria,Bulgaria,Nasko Sirakov,,93,FALSE,FALSE
30-06-1994,Greece,Nigeria,Nigeria,Finidi George,,47,FALSE,FALSE
30-06-1994,Greece,Nigeria,Nigeria,Daniel Amokachi,,95,FALSE,FALSE
02-07-1994,Germany,Belgium,Germany,Rudi Völler,,6,FALSE,FALSE
02-07-1994,Germany,Belgium,Belgium,Georges Grün,,8,FALSE,FALSE
02-07-1994,Germany,Belgium,Germany,Jürgen Klinsmann,,11,FALSE,FALSE
02-07-1994,Germany,Belgium,Germany,Rudi Völler,,38,FALSE,FALSE
02-07-1994,Germany,Belgium,Belgium,Philippe Albert,,90,FALSE,FALSE
02-07-1994,Spain,Switzerland,Spain,Fernando Hierro,,15,FALSE,FALSE
02-07-1994,Spain,Switzerland,Spain,Luis Enrique,,74,FALSE,FALSE
02-07-1994,Spain,Switzerland,Spain,Txiki Begiristain,,86,FALSE,TRUE
03-07-1994,Saudi Arabia,Sweden,Sweden,Martin Dahlin,,6,FALSE,FALSE
03-07-1994,Saudi Arabia,Sweden,Sweden,Kennet Andersson,,51,FALSE,FALSE
03-07-1994,Saudi Arabia,Sweden,Saudi Arabia,Fahad Al-Ghesheyan,,85,FALSE,FALSE
03-07-1994,Saudi Arabia,Sweden,Sweden,Kennet Andersson,,88,FALSE,FALSE
03-07-1994,Romania,Argentina,Romania,Ilie Dumitrescu,,11,FALSE,FALSE
03-07-1994,Romania,Argentina,Argentina,Gabriel Batistuta,,16,FALSE,TRUE
03-07-1994,Romania,Argentina,Romania,Ilie Dumitrescu,,18,FALSE,FALSE
03-07-1994,Romania,Argentina,Romania,Gheorghe Hagi,,58,FALSE,FALSE
03-07-1994,Romania,Argentina,Argentina,Abel Balbo,,75,FALSE,FALSE
04-07-1994,Netherlands,Republic of Ireland,Netherlands,Dennis Bergkamp,,11,FALSE,FALSE
04-07-1994,Netherlands,Republic of Ireland,Netherlands,Wim Jonk,,41,FALSE,FALSE
04-07-1994,Brazil,United States,Brazil,not applicable Bebeto,,72,FALSE,FALSE
05-07-1994,Nigeria,Italy,Nigeria,Emmanuel Amunike,,25,FALSE,FALSE
05-07-1994,Nigeria,Italy,Italy,Roberto Baggio,,88,FALSE,FALSE
05-07-1994,Nigeria,Italy,Italy,Roberto Baggio,,102,FALSE,TRUE
05-07-1994,Mexico,Bulgaria,Bulgaria,Hristo Stoichkov,,6,FALSE,FALSE
05-07-1994,Mexico,Bulgaria,Mexico,Alberto García Aspe,,18,FALSE,TRUE
09-07-1994,Italy,Spain,Italy,Dino Baggio,,25,FALSE,FALSE
09-07-1994,Italy,Spain,Spain,José Luis Caminero,,58,FALSE,FALSE
09-07-1994,Italy,Spain,Italy,Roberto Baggio,,88,FALSE,FALSE
09-07-1994,Netherlands,Brazil,Brazil,not applicable Romário,,53,FALSE,FALSE
09-07-1994,Netherlands,Brazil,Brazil,not applicable Bebeto,,63,FALSE,FALSE
09-07-1994,Netherlands,Brazil,Netherlands,Dennis Bergkamp,,64,FALSE,FALSE
09-07-1994,Netherlands,Brazil,Netherlands,Aron Winter,,76,FALSE,FALSE
09-07-1994,Netherlands,Brazil,Brazil,not applicable Branco,,81,FALSE,FALSE
10-07-1994,Bulgaria,Germany,Germany,Lothar Matthäus,,47,FALSE,TRUE
10-07-1994,Bulgaria,Germany,Bulgaria,Hristo Stoichkov,,75,FALSE,FALSE
10-07-1994,Bulgaria,Germany,Bulgaria,Yordan Letchkov,,78,FALSE,FALSE
10-07-1994,Romania,Sweden,Sweden,Tomas Brolin,,78,FALSE,FALSE
10-07-1994,Romania,Sweden,Romania,Florin Răducioiu,,88,FALSE,FALSE
10-07-1994,Romania,Sweden,Romania,Florin Răducioiu,,101,FALSE,FALSE
10-07-1994,Romania,Sweden,Sweden,Kennet Andersson,,115,FALSE,FALSE
13-07-1994,Bulgaria,Italy,Italy,Roberto Baggio,,21,FALSE,FALSE
13-07-1994,Bulgaria,Italy,Italy,Roberto Baggio,,25,FALSE,FALSE
13-07-1994,Bulgaria,Italy,Bulgaria,Hristo Stoichkov,,44,FALSE,TRUE
13-07-1994,Sweden,Brazil,Brazil,not applicable Romário,,80,FALSE,FALSE
16-07-1994,Sweden,Bulgaria,Sweden,Tomas Brolin,,8,FALSE,FALSE
16-07-1994,Sweden,Bulgaria,Sweden,Håkan Mild,,30,FALSE,FALSE
16-07-1994,Sweden,Bulgaria,Sweden,Henrik Larsson,,37,FALSE,FALSE
16-07-1994,Sweden,Bulgaria,Sweden,Kennet Andersson,,39,FALSE,FALSE
10-06-1998,Brazil,Scotland,Brazil,César Sampaio,,5,FALSE,FALSE
10-06-1998,Brazil,Scotland,Scotland,John Collins,,38,FALSE,TRUE
10-06-1998,Brazil,Scotland,Brazil,Tom Boyd,,74,TRUE,FALSE
10-06-1998,Morocco,Norway,Morocco,Mustapha Hadji,,37,FALSE,FALSE
10-06-1998,Morocco,Norway,Norway,Youssef Chippo,,46,TRUE,FALSE
10-06-1998,Morocco,Norway,Morocco,Abdeljalil Hadda,,60,FALSE,FALSE
10-06-1998,Morocco,Norway,Norway,Dan Eggen,,61,FALSE,FALSE
11-06-1998,Italy,Chile,Italy,Christian Vieri,,10,FALSE,FALSE
11-06-1998,Italy,Chile,Chile,Marcelo Salas,,48,FALSE,FALSE
11-06-1998,Italy,Chile,Chile,Marcelo Salas,,50,FALSE,FALSE
11-06-1998,Italy,Chile,Italy,Roberto Baggio,,84,FALSE,TRUE
11-06-1998,Cameroon,Austria,Cameroon,Pierre Njanka,,77,FALSE,FALSE
11-06-1998,Cameroon,Austria,Austria,Toni Polster,,91,FALSE,FALSE
12-06-1998,Saudi Arabia,Denmark,Denmark,Marc Rieper,,69,FALSE,FALSE
12-06-1998,France,South Africa,France,Christophe Dugarry,,35,FALSE,FALSE
12-06-1998,France,South Africa,France,Pierre Issa,,77,TRUE,FALSE
12-06-1998,France,South Africa,France,Thierry Henry,,92,FALSE,FALSE
13-06-1998,Spain,Nigeria,Spain,Fernando Hierro,,21,FALSE,FALSE
13-06-1998,Spain,Nigeria,Nigeria,Mutiu Adepoju,,24,FALSE,FALSE
13-06-1998,Spain,Nigeria,Spain,not applicable Raúl,,47,FALSE,FALSE
13-06-1998,Spain,Nigeria,Nigeria,Andoni Zubizarreta,,73,TRUE,FALSE
13-06-1998,Spain,Nigeria,Nigeria,Sunday Oliseh,,78,FALSE,FALSE
13-06-1998,South Korea,Mexico,South Korea,Seok-ju Ha,,27,FALSE,FALSE
13-06-1998,South Korea,Mexico,Mexico,Ricardo Peláez,,50,FALSE,FALSE
13-06-1998,South Korea,Mexico,Mexico,Luis Hernández,,75,FALSE,FALSE
13-06-1998,South Korea,Mexico,Mexico,Luis Hernández,,84,FALSE,FALSE
14-06-1998,Argentina,Japan,Argentina,Gabriel Batistuta,,28,FALSE,FALSE
14-06-1998,Yugoslavia,Iran,Yugoslavia,Siniša Mihajlović,,73,FALSE,FALSE
14-06-1998,Jamaica,Croatia,Croatia,Mario Stanić,,27,FALSE,FALSE
14-06-1998,Jamaica,Croatia,Jamaica,Robbie Earle,,45,FALSE,FALSE
14-06-1998,Jamaica,Croatia,Croatia,Robert Prosinečki,,53,FALSE,FALSE
14-06-1998,Jamaica,Croatia,Croatia,Davor Šuker,,69,FALSE,FALSE
15-06-1998,England,Tunisia,England,Alan Shearer,,42,FALSE,FALSE
15-06-1998,England,Tunisia,England,Paul Scholes,,89,FALSE,FALSE
15-06-1998,Romania,Colombia,Romania,Adrian Ilie,,46,FALSE,FALSE
15-06-1998,Germany,United States,Germany,Andreas Möller,,9,FALSE,FALSE
15-06-1998,Germany,United States,Germany,Jürgen Klinsmann,,65,FALSE,FALSE
16-06-1998,Scotland,Norway,Norway,Håvard Flo,,46,FALSE,FALSE
16-06-1998,Scotland,Norway,Scotland,Craig Burley,,66,FALSE,FALSE
16-06-1998,Brazil,Morocco,Brazil,not applicable Ronaldo,,9,FALSE,FALSE
16-06-1998,Brazil,Morocco,Brazil,not applicable Rivaldo,,47,FALSE,FALSE
16-06-1998,Brazil,Morocco,Brazil,not applicable Bebeto,,50,FALSE,FALSE
17-06-1998,Chile,Austria,Chile,Marcelo Salas,,70,FALSE,FALSE
17-06-1998,Chile,Austria,Austria,Ivica Vastić,,92,FALSE,FALSE
17-06-1998,Italy,Cameroon,Italy,Luigi Di Biagio,,7,FALSE,FALSE
17-06-1998,Italy,Cameroon,Italy,Christian Vieri,,75,FALSE,FALSE
17-06-1998,Italy,Cameroon,Italy,Christian Vieri,,89,FALSE,FALSE
18-06-1998,South Africa,Denmark,Denmark,Allan Nielsen,,12,FALSE,FALSE
18-06-1998,South Africa,Denmark,South Africa,Benni McCarthy,,51,FALSE,FALSE
18-06-1998,France,Saudi Arabia,France,Thierry Henry,,37,FALSE,FALSE
18-06-1998,France,Saudi Arabia,France,David Trezeguet,,68,FALSE,FALSE
18-06-1998,France,Saudi Arabia,France,Thierry Henry,,78,FALSE,FALSE
18-06-1998,France,Saudi Arabia,France,Bixente Lizarazu,,85,FALSE,FALSE
19-06-1998,Nigeria,Bulgaria,Nigeria,Victor Ikpeba,,28,FALSE,FALSE
20-06-1998,Japan,Croatia,Croatia,Davor Šuker,,77,FALSE,FALSE
20-06-1998,Belgium,Mexico,Belgium,Marc Wilmots,,42,FALSE,FALSE
20-06-1998,Belgium,Mexico,Belgium,Marc Wilmots,,47,FALSE,FALSE
20-06-1998,Belgium,Mexico,Mexico,Alberto García Aspe,,55,FALSE,TRUE
20-06-1998,Belgium,Mexico,Mexico,Cuauhtémoc Blanco,,62,FALSE,FALSE
20-06-1998,Netherlands,South Korea,Netherlands,Phillip Cocu,,37,FALSE,FALSE
20-06-1998,Netherlands,South Korea,Netherlands,Marc Overmars,,41,FALSE,FALSE
20-06-1998,Netherlands,South Korea,Netherlands,Dennis Bergkamp,,71,FALSE,FALSE
20-06-1998,Netherlands,South Korea,Netherlands,Pierre van Hooijdonk,,80,FALSE,FALSE
20-06-1998,Netherlands,South Korea,Netherlands,Ronald de Boer,,83,FALSE,FALSE
21-06-1998,Germany,Yugoslavia,Yugoslavia,Predrag Mijatović,,13,FALSE,FALSE
21-06-1998,Germany,Yugoslavia,Yugoslavia,Dragan Stojković,,52,FALSE,FALSE
21-06-1998,Germany,Yugoslavia,Germany,Siniša Mihajlović,,72,TRUE,FALSE
21-06-1998,Germany,Yugoslavia,Germany,Oliver Bierhoff,,78,FALSE,FALSE
21-06-1998,Argentina,Jamaica,Argentina,Ariel Ortega,,31,FALSE,FALSE
21-06-1998,Argentina,Jamaica,Argentina,Ariel Ortega,,55,FALSE,FALSE
21-06-1998,Argentina,Jamaica,Argentina,Gabriel Batistuta,,73,FALSE,FALSE
21-06-1998,Argentina,Jamaica,Argentina,Gabriel Batistuta,,78,FALSE,FALSE
21-06-1998,Argentina,Jamaica,Argentina,Gabriel Batistuta,,83,FALSE,TRUE
21-06-1998,United States,Iran,Iran,Hamid Estili,,40,FALSE,FALSE
21-06-1998,United States,Iran,Iran,Mehdi Mahdavikia,,84,FALSE,FALSE
21-06-1998,United States,Iran,United States,Brian McBride,,87,FALSE,FALSE
22-06-1998,Colombia,Tunisia,Colombia,Léider Preciado,,82,FALSE,FALSE
22-06-1998,Romania,England,Romania,Viorel Moldovan,,46,FALSE,FALSE
22-06-1998,Romania,England,England,Michael Owen,,81,FALSE,FALSE
22-06-1998,Romania,England,Romania,Dan Petrescu,,90,FALSE,FALSE
23-06-1998,Chile,Cameroon,Chile,José Luis Sierra,,20,FALSE,FALSE
23-06-1998,Chile,Cameroon,Cameroon,Patrick M'Boma,,56,FALSE,FALSE
23-06-1998,Italy,Austria,Italy,Christian Vieri,,48,FALSE,FALSE
23-06-1998,Italy,Austria,Italy,Roberto Baggio,,90,FALSE,FALSE
23-06-1998,Italy,Austria,Austria,Andi Herzog,,92,FALSE,TRUE
23-06-1998,Brazil,Norway,Brazil,not applicable Bebeto,,78,FALSE,FALSE
23-06-1998,Brazil,Norway,Norway,Tore André Flo,,83,FALSE,FALSE
23-06-1998,Brazil,Norway,Norway,Kjetil Rekdal,,89,FALSE,TRUE
23-06-1998,Scotland,Morocco,Morocco,Salaheddine Bassir,,23,FALSE,FALSE
23-06-1998,Scotland,Morocco,Morocco,Abdeljalil Hadda,,46,FALSE,FALSE
23-06-1998,Scotland,Morocco,Morocco,Salaheddine Bassir,,85,FALSE,FALSE
24-06-1998,France,Denmark,France,Youri Djorkaeff,,12,FALSE,TRUE
24-06-1998,France,Denmark,Denmark,Michael Laudrup,,42,FALSE,TRUE
24-06-1998,France,Denmark,France,Emmanuel Petit,,56,FALSE,FALSE
